year,city,product_type,farmer_number,total_area,amount
2015,BURSA,KARNABAHAR,,,12
2012,BITLIS,YONCA,,,7981
2012,BOLU,ARPA,,,1
2012,BOLU,BUGDAY,,,16
2015,CANAKKALE,KARNABAHAR,,,1
2012,BOLU,PATATES,,,134
2012,BOLU,YONCA,,,5
2012,BURDUR,ANASON,,,146
2012,BURDUR,ARPA,,,69
2012,BURDUR,BUGDAY,,,77
2012,BURDUR,FIG,,,73
2012,BURDUR,GUL,,,13
2012,BURDUR,KISNIS,,,24
2015,ESKISEHIR,KARNABAHAR,,,7
2012,BURDUR,REZENE,,,541
2012,BURDUR,YONCA,,,19
2012,BURSA,AHUDUDU,,,163
2012,BURSA,ARMUT,,,89
2012,BURSA,ARPA,,,18
2012,BURSA,AYCICEGI,,,0
2012,BURSA,AYVA,,,86
2012,BURSA,BADEM,,,12
2012,BURSA,BAKLA,,,1
2015,IZMIR,KARNABAHAR,,,10
2012,BURSA,BEZELYE,,,368
2012,BURSA,BIBER,,,918
2012,BURSA,BOGURTLEN,,,41
2012,BURSA,BROKOLI,,,91
2012,BURSA,BUGDAY,,,25
2012,BURSA,BURCAK,,,0
2012,DUZCE,CEVIZ,,,0
2012,BURSA,CAVDAR,,,9
2012,BURSA,CAYIR,,,1
2012,BURSA,CILEK,,,1838
2012,BURSA,DEFNE(DOGADAN TOPLAMA),,,21
2015,KIRIKKALE,KARNABAHAR,,,1
2012,BURSA,DOMATES,,,339
2012,BURSA,DUT,,,1
2012,BURSA,ELMA,,,949
2012,BURSA,ENDIVYEN,,,0
2012,BURSA,ENGINAR,,,46
2012,BURSA,ERIK,,,161
2012,BURSA,FASULYE,,,42
2012,BURSA,FIG,,,50
2012,BURSA,HAVUC,,,13
2012,BURSA,HIYAR,,,8
2012,BURSA,HINDIBA,,,0
2015,KIRSEHIR,KARNABAHAR,,,0
2012,BURSA,ISIRGAN OTU,,,0
2012,BURSA,INCIR,,,2
2012,BURSA,KABAK,,,4
2015,KOCAELI,KARNABAHAR,,,0
2012,BURSA,KARPUZ,,,3
2012,BURSA,KAZAYAGI,,,0
2012,BURSA,KEKIK,,,0
2012,BURSA,KEREVIZ,,,21
2012,BURSA,KESTANE,,,2
2012,BURSA,KESTANE(DOGADAN TOPLAMA),,,4
2012,BURSA,KIZILCIK,,,1
2012,BURSA,KIRAZ,,,431
2012,BURSA,KUSBURNU,,,1
2012,BURSA,KUZU KULAGI,,,0
2012,BURSA,LAHANA,,,0
2012,BURSA,MARUL,,,4
2015,KONYA,KARNABAHAR,,,0
2012,BURSA,MISIR,,,97
2015,MANISA,KARNABAHAR,,,123
2012,BURSA,MUSMULA,,,2
2015,MUGLA,KARNABAHAR,,,1
2012,BURSA,NANE,,,2
2012,BURSA,NAR,,,2
2012,BURSA,PATATES,,,33
2012,BURSA,PATLICAN,,,6
2012,BURSA,PAZI,,,0
2012,BURSA,PIRASA,,,194
2012,BURSA,RADIKA,,,1
2012,BURSA,ROKA,,,1
2015,NEVSEHIR,KARNABAHAR,,,2
2015,SAKARYA,KARNABAHAR,,,2
2012,BURSA,SOGAN,,,156
2012,BURSA,SORGUM,,,12
2015,YALOVA,KARNABAHAR,,,4
2012,BURSA,SEFTALI,,,42
2012,BURSA,TERE,,,1
2012,BURSA,TRITIKALE,,,8
2012,BURSA,TURP,,,1
2012,BURSA,TURP OTU,,,2
2012,BURSA,UZUM,,,20
2012,BURSA,VISNE,,,914
2012,BURSA,YABAN MERSINI(DOGADAN TOPLAMA),,,1
2012,BURSA,YER ELMASI,,,5
2012,BURSA,YONCA,,,1
2012,BURSA,YULAF,,,22
2012,BURSA,ZEYTIN,,,19
2012,CANAKKALE,ACUR,,,0
2012,CANAKKALE,ADACAYI,,,1
2012,CANAKKALE,ALIC,,,0
2012,CANAKKALE,ALTIN CILEK,,,2
2012,CANAKKALE,ANTEPFISTIGI,,,0
2012,CANAKKALE,ARMUT,,,10
2012,CANAKKALE,ARPA,,,110
2012,CANAKKALE,AYVA,,,10
2012,CANAKKALE,BADEM,,,2
2012,CANAKKALE,BAKLA,,,3
2015,ZONGULDAK,KARNABAHAR,,,0
2012,CANAKKALE,BAMYA,,,1
2017,AFYONKARAHISAR,KARNABAHAR,,,4
2012,CANAKKALE,BEZELYE,,,4
2012,CANAKKALE,BIBER,,,100
2012,CANAKKALE,BIBERIYE,,,0
2012,CANAKKALE,BOGURTLEN,,,0
2012,CANAKKALE,BORULCE,,,1
2012,CANAKKALE,BROKOLI,,,2
2012,CANAKKALE,BUGDAY,,,75
2012,CANAKKALE,CENNET ELMASI,,,0
2012,ERZINCAN,CEVIZ,,,2
2017,ANKARA,KARNABAHAR,,,164
2012,CANAKKALE,CAYIR,,,65
2012,CANAKKALE,CILEK,,,1
2012,CANAKKALE,DEFNE,,,0
2017,AYDIN,KARNABAHAR,,,3
2012,CANAKKALE,DOMATES,,,37
2012,CANAKKALE,DUT,,,0
2012,CANAKKALE,EBEGUMECI,,,0
2012,CANAKKALE,ELMA,,,21
2012,CANAKKALE,ENGINAR,,,1
2012,CANAKKALE,ERIK,,,3
2012,CANAKKALE,FASULYE,,,2
2012,CANAKKALE,FASULYE(KURU),,,2
2012,CANAKKALE,FIG,,,758
2012,CANAKKALE,GELINCIK,,,0
2012,CANAKKALE,HAVUC,,,1
2012,CANAKKALE,HIYAR,,,9
2012,CANAKKALE,HINDIBA,,,0
2012,CANAKKALE,IHLAMUR,,,0
2012,CANAKKALE,ISIRGAN OTU,,,1
2012,CANAKKALE,ISPANAK,,,12
2012,CANAKKALE,IGDE,,,0
2012,CANAKKALE,INCIR,,,6
2012,CANAKKALE,KABAK,,,3
2017,BURSA,KARNABAHAR,,,8
2012,CANAKKALE,KARPUZ,,,14
2012,CANAKKALE,KAVUN,,,25
2012,CANAKKALE,KAYISI,,,0
2012,CANAKKALE,KEKIK,,,1
2012,CANAKKALE,KEKIK(DOGADAN TOPLAMA),,,2
2012,CANAKKALE,KEREVIZ,,,2
2012,CANAKKALE,KIZILCIK,,,0
2012,CANAKKALE,KIRAZ,,,6
2012,CANAKKALE,KIVI,,,5
2012,CANAKKALE,KORUNGA,,,15
2012,CANAKKALE,KUSBURNU,,,0
2012,CANAKKALE,LAHANA,,,13
2012,CANAKKALE,LAHANA(FIDE),,,0
2012,CANAKKALE,LAHANA(KARA),,,1
2012,CANAKKALE,LAHANA(KIRMIZI),,,3
2012,CANAKKALE,LIMON,,,0
2012,CANAKKALE,MARUL,,,4
2017,CANAKKALE,KARNABAHAR,,,19
2012,CANAKKALE,MISIR,,,58
2017,ESKISEHIR,KARNABAHAR,,,6
2012,CANAKKALE,MUSMULA,,,0
2017,ISTANBUL,KARNABAHAR,,,24
2012,CANAKKALE,NANE,,,1
2012,CANAKKALE,NAR,,,24
2012,CANAKKALE,NEKTARIN,,,1
2012,CANAKKALE,NOHUT,,,1
2012,CANAKKALE,PANCAR,,,14
2012,CANAKKALE,PATLICAN,,,5
2012,CANAKKALE,PAZI,,,3
2012,CANAKKALE,PIRASA,,,5
2012,CANAKKALE,ROKA,,,1
2017,IZMIR,KARNABAHAR,,,3
2017,KAYSERI,KARNABAHAR,,,1
2012,CANAKKALE,SOGAN,,,10
2012,CANAKKALE,SOYA FASULYESI,,,0
2012,CANAKKALE,SEFTALI,,,3
2012,CANAKKALE,SEVKETI BOSTAN,,,1
2012,CANAKKALE,TERE,,,1
2012,CANAKKALE,TURP,,,3
2012,CANAKKALE,TURP OTU,,,0
2012,CANAKKALE,UZUM,,,350
2012,CANAKKALE,VISNE,,,0
2017,KIRIKKALE,KARNABAHAR,,,1
2012,CANAKKALE,YER ELMASI,,,0
2012,CANAKKALE,YONCA,,,510
2012,CANAKKALE,YULAF,,,13
2012,CANAKKALE,ZEYTIN,,,3908
2012,CANKIRI,ELMA,,,1979
2012,DENIZLI,ARPA,,,14
2012,DENIZLI,BADEM,,,0
2012,DENIZLI,BUGDAY,,,108
2012,ERZURUM,CEVIZ,,,8
2012,DENIZLI,ELMA,,,0
2012,DENIZLI,ERIK,,,0
2012,DENIZLI,KAYISI,,,0
2012,DENIZLI,KEKIK,,,37
2012,DENIZLI,KEKIK(DOGADAN TOPLAMA),,,6
2012,DENIZLI,KIRAZ,,,0
2012,DENIZLI,MISIR,,,45
2017,KIRSEHIR,KARNABAHAR,,,0
2012,DENIZLI,NAR,,,93
2012,DENIZLI,PAMUK,,,1467
2012,DENIZLI,TUTUN,,,2
2012,DENIZLI,UZUM,,,131
2012,DENIZLI,UZUM (KURU),,,78
2012,DENIZLI,ZEYTIN,,,125
2012,DIYARBAKIR,ARPA,,,10
2012,DIYARBAKIR,BADEM,,,2
2012,DIYARBAKIR,BUGDAY,,,1379
2012,DIYARBAKIR,BURCAK,,,6
2012,DIYARBAKIR,FIG,,,9
2012,DIYARBAKIR,MERCIMEK,,,2885
2012,DIYARBAKIR,MISIR,,,4
2017,KOCAELI,KARNABAHAR,,,6
2012,DIYARBAKIR,NOHUT,,,434
2012,DIYARBAKIR,PAMUK,,,572
2012,DIYARBAKIR,UZUM,,,18
2012,DUZCE,ARMUT,,,0
2012,DUZCE,BAMYA,,,0
2017,KONYA,KARNABAHAR,,,2
2012,DUZCE,BIBER,,,0
2012,DUZCE,BOGURTLEN,,,401
2012,ESKISEHIR,CEVIZ,,,0
2012,DUZCE,CAYIR,,,4
2012,DUZCE,CILEK,,,1
2012,DUZCE,DOMATES,,,16
2012,DUZCE,ELMA,,,4
2012,DUZCE,ERIK,,,0
2012,DUZCE,FASULYE,,,0
2012,DUZCE,FINDIK,,,767
2012,DUZCE,GUL,,,0
2012,DUZCE,HIYAR,,,0
2012,DUZCE,IHLAMUR,,,0
2012,DUZCE,KABAK,,,2
2012,DUZCE,KARPUZ,,,2
2012,DUZCE,KAVUN,,,1
2012,DUZCE,KIRAZ,,,2
2012,DUZCE,LAHANA,,,0
2017,MANISA,KARNABAHAR,,,76
2012,DUZCE,MISIR,,,17
2012,DUZCE,MUSMULA,,,0
2017,MUGLA,KARNABAHAR,,,1
2012,DUZCE,PATLICAN,,,0
2012,DUZCE,PIRASA,,,0
2012,DUZCE,SOGAN,,,0
2012,DUZCE,UZUM,,,3
2012,DUZCE,YONCA,,,40
2017,NEVSEHIR,KARNABAHAR,,,0
2012,ELAZIG,BUGDAY,,,25
2012,ELAZIG,FASULYE(KURU),,,2
2012,ELAZIG,NOHUT,,,1
2012,ELAZIG,PATATES,,,3
2012,ELAZIG,SOGAN,,,2
2012,ERZINCAN,ARPA,,,279
2012,ERZINCAN,BUGDAY,,,3852
2012,GAZIANTEP,CEVIZ,,,21
2012,ERZINCAN,CAVDAR,,,11
2012,ERZINCAN,CAYIR,,,373
2012,ERZINCAN,DUT,,,5
2012,ERZINCAN,FASULYE,,,11
2012,ERZINCAN,FASULYE(KURU),,,67
2012,ERZINCAN,FIG,,,1141
2012,ERZINCAN,KAYISI,,,2
2012,ERZINCAN,KORUNGA,,,295
2012,ERZINCAN,MERCIMEK,,,4
2017,SAKARYA,KARNABAHAR,,,0
2017,YALOVA,KARNABAHAR,,,7
2012,ERZINCAN,PANCAR,,,32
2012,ERZINCAN,PATATES,,,66
2012,ERZINCAN,TRITIKALE,,,24
2012,ERZINCAN,UZUM,,,1
2012,ERZINCAN,YONCA,,,2856
2012,ERZURUM,ARMUT,,,157
2012,ERZURUM,ARPA,,,1346
2012,ERZURUM,AT KUYRUGU,,,4
2012,ERZURUM,AYCICEGI,,,8
2012,ERZURUM,BUGDAY,,,15179
2012,ISTANBUL,CEVIZ,,,2
2012,ERZURUM,CAVDAR,,,551
2012,ERZURUM,CAYIR,,,14675
2012,ERZURUM,DUT,,,140
2012,ERZURUM,ELMA,,,2011
2012,ERZURUM,ERIK,,,243
2012,ERZURUM,FASULYE,,,9
2012,ERZURUM,FASULYE(KURU),,,7
2012,ERZURUM,FIG,,,4997
2012,ERZURUM,KAYISI,,,33
2012,ERZURUM,KORUNGA,,,14748
2012,ERZURUM,LAHANA,,,4
2012,ERZURUM,MERCIMEK,,,8
2012,ERZURUM,MISIR,,,4559
2017,ZONGULDAK,KARNABAHAR,,,1
2017,ANKARA,KARNABAHAR,,,320
2012,ERZURUM,NOHUT,,,11
2012,ERZURUM,PANCAR,,,25
2012,ERZURUM,PATATES,,,160
2012,ERZURUM,SALGAM,,,20
2012,ERZURUM,TRITIKALE,,,76
2012,ERZURUM,VISNE,,,78
2012,ERZURUM,YONCA,,,30964
2012,ERZURUM,YULAF,,,83
2012,ESKISEHIR,ACUR,,,0
2012,ESKISEHIR,AHUDUDU,,,0
2012,ESKISEHIR,ALTIN CILEK,,,2
2012,ESKISEHIR,ANTEPFISTIGI,,,0
2012,ESKISEHIR,ARMUT,,,1
2012,ESKISEHIR,ARMUT(FIDAN),,,1
2012,ESKISEHIR,ARPA,,,8
2012,ESKISEHIR,AYCICEGI,,,20
2012,ESKISEHIR,AYVA,,,0
2012,ESKISEHIR,BADEM,,,0
2012,ESKISEHIR,BAKLA,,,11
2017,AYDIN,KARNABAHAR,,,14
2012,ESKISEHIR,BAMYA,,,0
2017,BALIKESIR,KARNABAHAR,,,10
2012,ESKISEHIR,BEZELYE,,,3
2012,ESKISEHIR,BIBER,,,56
2012,ESKISEHIR,BOGURTLEN,,,0
2012,ESKISEHIR,BORULCE,,,0
2012,ESKISEHIR,BROKOLI,,,4
2012,ESKISEHIR,BUGDAY,,,110
2012,ESKISEHIR,CENNET ELMASI,,,0
2012,IZMIR,CEVIZ,,,170
2012,ESKISEHIR,CILEK,,,0
2017,BURSA,KARNABAHAR,,,9
2017,CANAKKALE,KARNABAHAR,,,9
2012,ESKISEHIR,DOMATES,,,44
2012,ESKISEHIR,DUT,,,0
2012,ESKISEHIR,EBEGUMECI,,,0
2012,ESKISEHIR,ELMA,,,32
2012,ESKISEHIR,ENGINAR,,,0
2012,ESKISEHIR,ERIK,,,1
2012,ESKISEHIR,FASULYE,,,2
2012,ESKISEHIR,FESLEGEN,,,0
2012,ESKISEHIR,HAVUC,,,0
2012,ESKISEHIR,HIYAR,,,5
2012,ESKISEHIR,HINDIBA,,,0
2012,ESKISEHIR,ISPANAK,,,4
2012,ESKISEHIR,INCIR,,,0
2012,ESKISEHIR,KABAK,,,5
2017,ESKISEHIR,KARNABAHAR,,,6
2012,ESKISEHIR,KARPUZ,,,77
2012,ESKISEHIR,KAVUN,,,55
2012,ESKISEHIR,KAYISI,,,1
2012,ESKISEHIR,KEKIK,,,0
2012,ESKISEHIR,KEREVIZ,,,0
2012,ESKISEHIR,KIMYON,,,24
2012,ESKISEHIR,KIRAZ,,,216
2012,ESKISEHIR,KUSKONMAZ,,,0
2012,ESKISEHIR,KUZU KULAGI,,,0
2012,ESKISEHIR,LAHANA,,,5
2012,ESKISEHIR,MARUL,,,19
2017,ISTANBUL,KARNABAHAR,,,10
2012,ESKISEHIR,MERCIMEK,,,2
2012,ESKISEHIR,MISIR,,,31
2017,IZMIR,KARNABAHAR,,,2
2012,ESKISEHIR,NANE,,,0
2012,ESKISEHIR,NAR,,,5
2012,ESKISEHIR,NOHUT,,,15
2012,ESKISEHIR,PANCAR,,,4
2012,ESKISEHIR,PATATES,,,61
2012,ESKISEHIR,PATLICAN,,,0
2012,ESKISEHIR,PAZI,,,0
2012,ESKISEHIR,PIRASA,,,6
2012,ESKISEHIR,ROKA,,,1
2017,KAYSERI,KARNABAHAR,,,0
2017,KIRIKKALE,KARNABAHAR,,,1
2012,ESKISEHIR,SOGAN,,,27
2012,ESKISEHIR,SEFTALI,,,2
2012,ESKISEHIR,TERE,,,1
2012,ESKISEHIR,TURP,,,1
2012,ESKISEHIR,UZUM,,,97
2012,ESKISEHIR,VISNE,,,0
2012,ESKISEHIR,YER ELMASI,,,1
2012,ESKISEHIR,ZERDALI,,,0
2012,ESKISEHIR,ZEYTIN,,,1
2012,GAZIANTEP,ANTEPFISTIGI,,,1726
2012,GAZIANTEP,ARMUT,,,12
2012,GAZIANTEP,ARPA,,,43
2012,GAZIANTEP,BIBER,,,88
2012,GAZIANTEP,BUGDAY,,,269
2012,GAZIANTEP,CENNET ELMASI,,,69
2012,KAHRAMANMARAS,CEVIZ,,,9
2012,GAZIANTEP,ELMA,,,8
2012,GAZIANTEP,ERIK,,,0
2012,GAZIANTEP,KAPARI,,,28
2012,GAZIANTEP,KIRAZ,,,38
2012,GAZIANTEP,MERCIMEK,,,342
2017,KIRSEHIR,KARNABAHAR,,,1
2012,GAZIANTEP,NAR,,,2750
2012,GAZIANTEP,NOHUT,,,52
2012,GAZIANTEP,UZUM,,,2
2012,GAZIANTEP,UZUM (KURU),,,34
2012,GAZIANTEP,ZEYTIN,,,1317
2012,GIRESUN,FINDIK,,,196
2012,GIRESUN,TRITIKALE,,,30
2012,GIRESUN,YABAN MERSINI(DOGADAN TOPLAMA),,,4
2012,GUMUSHANE,ARPA,,,499
2012,GUMUSHANE,BIBER,,,8
2012,GUMUSHANE,BUGDAY,,,142
2012,GUMUSHANE,CAVDAR,,,6
2012,GUMUSHANE,CAYIR,,,17
2012,GUMUSHANE,FASULYE,,,5
2012,GUMUSHANE,FIG,,,577
2012,GUMUSHANE,KORUNGA,,,651
2017,KOCAELI,KARNABAHAR,,,15
2017,KONYA,KARNABAHAR,,,1
2012,GUMUSHANE,TRITIKALE,,,59
2012,GUMUSHANE,YEMBITKISI,,,396
2012,GUMUSHANE,YONCA,,,1458
2012,GUMUSHANE,YULAF,,,12
2012,HAKKARI,BUGDAY,,,13
2012,HAKKARI,YONCA,,,105
2012,HATAY,LIMON,,,10
2012,HATAY,MANDARIN,,,1
2012,HATAY,NAR,,,121
2012,HATAY,PORTAKAL,,,1
2012,HATAY,ZEYTIN,,,357
2012,IGDIR,CAYIR,,,4
2012,IGDIR,YONCA,,,604
2012,ISPARTA,ADACAYI,,,60
2012,ISPARTA,ARMUT,,,248
2012,ISPARTA,ARPA,,,34
2012,ISPARTA,BUGDAY,,,98
2012,ISPARTA,CALENDULA,,,0
2012,ISPARTA,CAYIR,,,0
2012,ISPARTA,ELMA,,,418
2012,ISPARTA,ERIK,,,11
2012,ISPARTA,FIG,,,51
2012,ISPARTA,GUL,,,344
2017,MANISA,KARNABAHAR,,,4
2017,MERSIN,KARNABAHAR,,,1
2012,ISPARTA,KAVAK,,,0
2012,ISPARTA,KAYISI,,,1503
2012,ISPARTA,KEKIK(DOGADAN TOPLAMA),,,160
2012,ISPARTA,KIRAZ,,,19
2017,MUGLA,KARNABAHAR,,,1
2017,NEVSEHIR,KARNABAHAR,,,0
2012,ISPARTA,NOHUT,,,5
2012,ISPARTA,PAPATYA,,,3
2012,ISPARTA,SEFTALI,,,11
2012,ISPARTA,VISNE,,,7
2012,ISPARTA,YONCA,,,21
2012,ISPARTA,YULAF,,,1
2012,ISTANBUL,AHUDUDU,,,0
2012,ISTANBUL,ARMUT,,,0
2012,ISTANBUL,AYCICEGI,,,0
2012,ISTANBUL,AYVA,,,1
2012,ISTANBUL,BADEM,,,0
2012,ISTANBUL,BAKLA,,,3
2017,SAKARYA,KARNABAHAR,,,0
2012,ISTANBUL,BAMYA,,,1
2017,SAMSUN,KARNABAHAR,,,1
2012,ISTANBUL,BEZELYE,,,0
2012,ISTANBUL,BIBER,,,19
2012,ISTANBUL,BOGURTLEN,,,2
2012,ISTANBUL,BROKOLI,,,9
2012,ISTANBUL,BUGDAY,,,18
2012,ISTANBUL,CENNET ELMASI,,,1
2012,KARS,CEVIZ,,,14
2017,YALOVA,KARNABAHAR,,,2
2012,ISTANBUL,CILEK,,,3
2017,ZONGULDAK,KARNABAHAR,,,1
2012,ISTANBUL,DOMATES,,,40
2012,ISTANBUL,DUT,,,1
2012,ISTANBUL,EBEGUMECI,,,0
2012,ISTANBUL,ELMA,,,31
2012,ISTANBUL,ERIK,,,5
2012,ISTANBUL,FASULYE,,,3
2012,ISTANBUL,FINDIK,,,0
2012,ISTANBUL,HAVUC,,,3
2012,ISTANBUL,HIYAR,,,3
2012,ISTANBUL,HODAN,,,0
2012,ISTANBUL,HUNNAP,,,1
2012,ISTANBUL,ISIRGAN OTU,,,0
2012,ISTANBUL,ISPANAK,,,9
2012,ISTANBUL,INCIR,,,5
2012,ISTANBUL,KABAK,,,3
2018,AFYONKARAHISAR,KARNABAHAR,,,0
2012,ISTANBUL,KARPUZ,,,9
2012,ISTANBUL,KAVUN,,,4
2012,ISTANBUL,KAYISI,,,3
2012,ISTANBUL,KAZAYAGI,,,0
2012,ISTANBUL,KEREVIZ,,,8
2012,ISTANBUL,KESTANE,,,8
2012,ISTANBUL,KIRAZ,,,9
2012,ISTANBUL,KISNIS,,,0
2012,ISTANBUL,KIVI,,,0
2012,ISTANBUL,LABADA,,,0
2012,ISTANBUL,LAHANA,,,10
2012,ISTANBUL,LAHANA(KARA),,,0
2012,ISTANBUL,MARUL,,,5
2018,ANKARA,KARNABAHAR,,,752
2012,ISTANBUL,MISIR,,,32
2012,ISTANBUL,MUSMULA,,,0
2018,AYDIN,KARNABAHAR,,,0
2012,ISTANBUL,NANE,,,0
2012,ISTANBUL,NAR,,,0
2012,ISTANBUL,PAMUK,,,32
2012,ISTANBUL,PANCAR,,,0
2018,BURSA,KARNABAHAR,,,15
2012,ISTANBUL,PATATES,,,1
2012,ISTANBUL,PATLICAN,,,6
2012,ISTANBUL,PIRASA,,,11
2012,ISTANBUL,ROKA,,,0
2018,CANAKKALE,KARNABAHAR,,,9
2012,ISTANBUL,SOGAN,,,5
2012,ISTANBUL,SEFTALI,,,3
2012,ISTANBUL,TERE,,,0
2012,ISTANBUL,TURP,,,3
2012,ISTANBUL,UZUM,,,95
2012,ISTANBUL,VISNE,,,1
2012,ISTANBUL,ZEYTIN,,,0
2012,IZMIR,ADACAYI,,,6
2012,IZMIR,ALIC(DOGADAN TOPLAMA),,,51
2012,IZMIR,ARDIC TOHUMU,,,2
2012,IZMIR,ARMUT,,,156
2012,IZMIR,ARMUT(FIDAN),,,0
2012,IZMIR,ARPA,,,34
2012,IZMIR,AYCICEGI,,,31
2012,IZMIR,AYVA,,,8
2012,IZMIR,BADEM,,,22
2012,IZMIR,BAKLA,,,4
2018,ESKISEHIR,KARNABAHAR,,,16
2012,IZMIR,BAMYA,,,1
2012,IZMIR,BEZELYE,,,5
2012,IZMIR,BIBER,,,54
2012,IZMIR,BIBERIYE,,,22
2012,IZMIR,BOGURTLEN,,,1
2012,IZMIR,BORULCE,,,1
2012,IZMIR,BROKOLI,,,40
2012,IZMIR,BUGDAY,,,475
2012,KAYSERI,CEVIZ,,,0
2018,ISTANBUL,KARNABAHAR,,,14
2018,IZMIR,KARNABAHAR,,,175
2012,IZMIR,CAVDAR,,,0
2012,IZMIR,CAYIR,,,13
2012,IZMIR,DEFNE,,,5380
2012,IZMIR,DEFNE(DOGADAN TOPLAMA),,,14
2018,KIRIKKALE,KARNABAHAR,,,1
2012,IZMIR,DEVE DIKENI,,,3
2012,IZMIR,DOMATES,,,1506
2012,IZMIR,DUT,,,1
2012,IZMIR,ELMA,,,21
2012,IZMIR,ELMA(FIDAN),,,0
2012,IZMIR,ENGINAR,,,31
2012,IZMIR,ERIK,,,208
2012,IZMIR,FASULYE,,,13
2012,IZMIR,FESLEGEN,,,2
2012,IZMIR,FIG,,,242
2012,IZMIR,GREYFURT,,,1
2012,IZMIR,HATMI,,,2
2012,IZMIR,HAVUC,,,2
2012,IZMIR,HAYIT,,,12
2012,IZMIR,HIYAR,,,2
2012,IZMIR,HUNNAP,,,1
2012,IZMIR,IHLAMUR,,,1
2012,IZMIR,ISIRGAN OTU,,,6
2018,KIRSEHIR,KARNABAHAR,,,1
2012,IZMIR,ISPANAK,,,674
2012,IZMIR,INCIR,,,3182
2012,IZMIR,INCIR(FIDAN),,,0
2012,IZMIR,KABAK,,,3
2012,IZMIR,KANOLA,,,12
2012,IZMIR,KANTARON,,,3
2012,IZMIR,KAPARI,,,25
2018,KOCAELI,KARNABAHAR,,,6
2012,IZMIR,KARPUZ,,,0
2012,IZMIR,KAVUN,,,2
2012,IZMIR,KAYISI,,,4
2012,IZMIR,KEKIK,,,1118
2012,IZMIR,KEREVIZ,,,6
2012,IZMIR,KESTANE,,,9
2012,IZMIR,KIRAZ,,,88
2012,IZMIR,KIVI,,,1
2012,IZMIR,KUSBURNU,,,1
2012,IZMIR,LADIN,,,6
2012,IZMIR,LAHANA,,,18
2012,IZMIR,LAHANA(BRUKSEL),,,9
2012,IZMIR,LAHANA(KARA),,,0
2018,KONYA,KARNABAHAR,,,0
2012,IZMIR,LIMON,,,2
2012,IZMIR,LIMON OTU,,,15
2012,IZMIR,MANDARIN,,,135
2012,IZMIR,MARUL,,,3
2018,MANISA,KARNABAHAR,,,61
2018,MERSIN,KARNABAHAR,,,0
2012,IZMIR,MERSIN,,,3
2012,IZMIR,MISIR,,,4521
2018,MUGLA,KARNABAHAR,,,0
2018,SAKARYA,KARNABAHAR,,,1
2012,IZMIR,NANE,,,0
2012,IZMIR,NAR,,,79
2012,IZMIR,NEKTARIN,,,5
2012,IZMIR,NOHUT,,,0
2012,IZMIR,PAMUK,,,3388
2012,IZMIR,PANCAR,,,0
2018,SAMSUN,KARNABAHAR,,,2
2012,IZMIR,PAPATYA,,,2
2012,IZMIR,PATATES,,,882
2012,IZMIR,PATLICAN,,,14
2012,IZMIR,PIRASA,,,13
2012,IZMIR,PORTAKAL,,,1
2012,IZMIR,PUREN,,,0
2012,IZMIR,ROKA,,,0
2018,YALOVA,KARNABAHAR,,,6
2018,ZONGULDAK,KARNABAHAR,,,1
2012,IZMIR,SOGAN,,,2
2012,IZMIR,SUMAK,,,2
2012,IZMIR,SEFTALI,,,212
2012,IZMIR,SEVKETI BOSTAN,,,0
2012,IZMIR,TERE,,,1
2012,IZMIR,TURP,,,5
2012,IZMIR,TURP OTU,,,0
2012,IZMIR,UZUM,,,3001
2012,IZMIR,UZUM (KURU),,,796
2012,IZMIR,VISNE,,,1
2017,IZMIR,KASIMPATI(KRIZANTEM),,,0
2015,IZMIR,KASIMPATI(KRIZANTEM),,,3
2017,SAMSUN,KIVANO(DIKENLI KAVUN),,,0
2012,IZMIR,YER ELMASI,,,0
2012,IZMIR,YONCA,,,60
2012,IZMIR,YULAF,,,9
2012,IZMIR,ZAHTER OTU,,,6
2012,IZMIR,ZEYTIN,,,4468
2012,KAHRAMANMARAS,BUGDAY,,,370
2012,KIRIKKALE,CEVIZ,,,0
2012,KAHRAMANMARAS,DOMATES,,,3
2012,KAHRAMANMARAS,ELMA,,,95
2012,KAHRAMANMARAS,KAYISI,,,4320
2012,KAHRAMANMARAS,KAYISI(FIDAN),,,0
2012,KAHRAMANMARAS,KIRAZ,,,5
2012,KAHRAMANMARAS,MURDUMUK,,,9
2015,SAMSUN,KIVANO(DIKENLI KAVUN),,,0
2012,KAHRAMANMARAS,UZUM,,,8
2012,KAHRAMANMARAS,ZERDALI,,,167
2012,KARAMAN,ADACAYI,,,5
2012,KARAMAN,BUGDAY,,,0
2012,KARAMAN,DAGCAYI,,,0
2012,KARAMAN,EKINEZYA,,,5
2012,KARAMAN,FESLEGEN,,,0
2012,KARAMAN,FIG,,,123
2012,KARAMAN,KANTARON,,,4
2012,KARAMAN,KAYISI,,,57
2012,KARAMAN,KEKIK,,,1
2012,KARAMAN,KIRAZ,,,3
2015,AMASYA,KIZILCIK(DOGADAN TOPLAMA),,,1
2015,CORUM,KIZILCIK(DOGADAN TOPLAMA),,,6
2015,KIRKLARELI,KIZILCIK(DOGADAN TOPLAMA),,,0
2012,KARAMAN,NANE,,,1
2012,KARAMAN,UZUM,,,168
2012,KARAMAN,YONCA,,,172
2012,KARS,ARPA,,,5536
2012,KARS,BUGDAY,,,10479
2012,KIRKLARELI,CEVIZ,,,0
2012,KARS,CAYIR,,,772
